student_id,event_id,department,semester,club_activity_level,registration_timing,attended,past_attendance_rate,past_events_count,event_date,topic,speaker_type,day_of_week,time_slot,duration_minutes,mode,exam_proximity,promotion_level,num_registrations
S1498,E1081,ECE,7,Low,Medium,0,0.5,2,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1169,E1081,EEE,7,Low,Medium,0,0.429,7,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1026,E1081,EEE,2,Low,Medium,0,0.2,5,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1075,E1081,CSE,4,Medium,Early,0,0.2,5,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1286,E1081,CIVIL,8,Medium,Medium,0,0.0,6,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1272,E1081,MECH,3,Medium,Early,0,0.5,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1468,E1081,CSE,7,Medium,Medium,0,0.0,2,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1220,E1081,MECH,7,Medium,Medium,0,0.2,5,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1364,E1081,EEE,5,High,Late,0,0.25,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1027,E1081,EEE,3,Low,Medium,0,0.0,6,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1060,E1081,EEE,8,High,Early,0,0.333,9,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1203,E1081,CIVIL,7,Medium,Early,1,0.5,2,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1289,E1081,EEE,2,High,Medium,0,0.25,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1187,E1081,CIVIL,4,High,Late,0,0.0,5,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1296,E1081,CSE,4,Medium,Late,0,0.333,3,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1484,E1081,EEE,4,Medium,Early,0,0.5,0,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1207,E1081,CIVIL,8,High,Early,0,0.0,3,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1360,E1081,CSE,6,Low,Early,0,0.0,1,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1174,E1081,IT,6,Medium,Early,0,0.125,8,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1395,E1081,MECH,6,Low,Late,1,0.5,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1353,E1081,IT,6,High,Late,0,0.4,5,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1320,E1081,CIVIL,1,Medium,Medium,0,0.0,1,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1252,E1081,ECE,8,High,Late,0,0.25,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1076,E1081,EEE,8,High,Early,0,0.25,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1036,E1081,EEE,8,High,Early,0,0.2,5,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1277,E1081,IT,5,Medium,Early,0,0.0,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1020,E1081,EEE,4,Medium,Late,0,0.0,3,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1463,E1081,CSE,2,High,Early,0,0.333,3,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1315,E1081,CIVIL,2,Medium,Medium,0,0.0,6,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1015,E1081,EEE,8,Low,Early,0,0.25,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1008,E1081,ECE,7,High,Early,0,0.0,1,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1069,E1081,ECE,4,High,Early,0,0.333,6,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1454,E1081,IT,7,High,Late,0,0.25,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1279,E1081,ECE,1,Medium,Early,0,0.0,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1479,E1081,ECE,5,Low,Early,0,0.2,5,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1499,E1081,CSE,1,High,Early,1,0.5,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1070,E1081,MECH,1,Low,Early,0,0.0,2,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1397,E1081,ECE,6,Low,Medium,0,1.0,2,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1143,E1081,CSE,3,Low,Late,0,0.25,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1359,E1081,EEE,7,Low,Late,0,0.0,2,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1263,E1081,IT,6,Medium,Early,0,0.0,4,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1048,E1081,IT,5,Low,Late,0,0.667,3,2023-11-19,AR/VR,Industry,Sunday,Morning (9-11 AM),150,Offline,2,High,80
S1140,E1032,CSE,6,Low,Early,0,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1105,E1032,IT,4,Low,Medium,0,0.5,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1354,E1032,CIVIL,2,Low,Medium,0,0.0,1,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1439,E1032,ECE,5,High,Late,0,0.5,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1382,E1032,ECE,7,Medium,Early,0,0.5,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1259,E1032,CSE,2,Medium,Late,0,0.2,5,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1426,E1032,CSE,8,High,Medium,0,0.0,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1093,E1032,CIVIL,1,High,Early,0,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1135,E1032,CSE,6,Low,Early,0,0.5,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1337,E1032,CIVIL,8,High,Medium,1,0.0,3,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1420,E1032,IT,7,Medium,Medium,0,0.5,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1415,E1032,ECE,3,Medium,Medium,0,0.2,5,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1200,E1032,CSE,3,High,Early,0,0.0,1,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1109,E1032,ECE,6,High,Early,0,0.5,6,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1285,E1032,CIVIL,4,Low,Late,0,0.143,7,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1365,E1032,EEE,2,Medium,Medium,0,0.0,3,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1407,E1032,CIVIL,6,High,Late,0,1.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1333,E1032,ECE,2,Medium,Medium,0,0.25,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1275,E1032,MECH,3,Low,Medium,0,0.0,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1358,E1032,MECH,6,Low,Early,0,0.0,3,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1280,E1032,CIVIL,2,High,Early,0,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1307,E1032,IT,8,Medium,Early,0,0.667,3,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1238,E1032,IT,2,Low,Late,0,0.0,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1087,E1032,CIVIL,3,Medium,Medium,0,0.5,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1334,E1032,CSE,3,Medium,Early,0,0.0,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1119,E1032,EEE,1,Low,Late,0,0.4,5,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1063,E1032,ECE,5,Low,Medium,0,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1361,E1032,IT,7,Medium,Late,0,0.5,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1262,E1032,IT,6,Medium,Early,0,0.25,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1173,E1032,MECH,4,Medium,Early,0,0.2,5,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1183,E1032,CIVIL,4,Low,Medium,0,0.0,6,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1044,E1032,CIVIL,2,Medium,Early,0,0.0,3,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1436,E1032,EEE,1,High,Late,0,0.5,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1239,E1032,CSE,6,Low,Early,0,0.333,6,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1228,E1032,CIVIL,2,Low,Late,0,0.0,3,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1352,E1032,CSE,3,Low,Late,0,0.25,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1249,E1032,CIVIL,4,Medium,Early,0,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1406,E1032,EEE,5,Low,Early,1,0.2,5,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1416,E1032,CIVIL,6,Low,Early,1,0.0,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1166,E1032,MECH,7,Medium,Early,0,0.25,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1473,E1032,EEE,8,High,Medium,0,0.4,5,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1301,E1032,CSE,4,Low,Early,1,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1056,E1032,MECH,8,High,Medium,0,0.0,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1383,E1032,CSE,4,Medium,Late,0,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1476,E1032,IT,4,Medium,Early,0,0.0,1,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1421,E1032,CSE,6,High,Late,0,0.75,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1193,E1032,CIVIL,3,Low,Early,0,0.5,0,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1251,E1032,CSE,8,Medium,Medium,0,0.25,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1423,E1032,MECH,2,Low,Late,0,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1395,E1032,MECH,6,Low,Early,0,0.6,5,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1099,E1032,MECH,1,High,Early,1,0.0,5,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1386,E1032,EEE,7,Medium,Early,0,0.5,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1455,E1032,EEE,2,Low,Late,1,0.4,5,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1081,E1032,CIVIL,6,Medium,Late,0,1.0,1,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1266,E1032,MECH,5,High,Early,0,0.25,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1199,E1032,MECH,6,Low,Medium,0,0.5,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1016,E1032,CSE,7,High,Late,0,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1454,E1032,IT,7,High,Early,1,0.2,5,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1091,E1032,ECE,3,Medium,Early,0,0.0,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1402,E1032,ECE,7,Low,Medium,0,0.0,1,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1008,E1032,ECE,7,High,Late,0,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1350,E1032,CIVIL,7,Low,Early,0,0.0,3,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1338,E1032,CIVIL,3,Medium,Late,0,0.0,3,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1148,E1032,ECE,8,Medium,Early,0,0.0,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1138,E1032,MECH,1,Medium,Late,0,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1029,E1032,CIVIL,7,Medium,Medium,0,0.0,3,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1278,E1032,CIVIL,8,Medium,Early,0,0.0,3,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1321,E1032,CSE,6,Medium,Late,1,0.5,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1178,E1032,IT,6,High,Medium,0,0.2,5,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1147,E1032,CSE,8,High,Early,0,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1344,E1032,CIVIL,8,Medium,Late,1,0.0,3,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1376,E1032,CIVIL,5,Medium,Medium,0,0.25,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1418,E1032,EEE,3,Medium,Medium,0,0.0,4,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1085,E1032,ECE,4,High,Late,0,0.0,2,2023-11-22,Open Source,Student,Wednesday,Morning (9-11 AM),180,Online,2,Medium,74
S1051,E1063,CSE,5,Low,Medium,0,0.0,2,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1314,E1063,ECE,7,Low,Medium,0,0.25,4,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1033,E1063,MECH,2,High,Early,0,0.167,6,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1280,E1063,CIVIL,2,High,Late,0,0.0,3,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1249,E1063,CIVIL,4,Medium,Early,0,0.0,3,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1073,E1063,EEE,1,High,Early,1,0.5,0,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1201,E1063,ECE,7,Low,Early,0,0.0,3,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1088,E1063,CIVIL,4,High,Late,0,0.25,4,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1155,E1063,CSE,5,High,Early,0,1.0,1,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1009,E1063,CIVIL,5,High,Late,0,0.25,4,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1342,E1063,MECH,5,Low,Medium,0,0.0,2,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1177,E1063,ECE,2,Medium,Early,0,0.0,2,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1193,E1063,CIVIL,3,Low,Early,0,0.0,1,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1122,E1063,CSE,2,Low,Medium,0,0.0,6,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1344,E1063,CIVIL,8,Medium,Late,0,0.25,4,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1463,E1063,CSE,2,High,Medium,0,0.25,4,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1006,E1063,CSE,4,High,Medium,0,0.333,6,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1419,E1063,EEE,2,Medium,Late,0,0.2,5,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1165,E1063,CSE,5,Low,Late,0,0.0,3,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1161,E1063,CSE,7,High,Early,0,0.5,2,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1301,E1063,CSE,4,Low,Early,0,0.333,3,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1390,E1063,EEE,4,Low,Early,1,0.0,5,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1175,E1063,CIVIL,8,Low,Early,0,0.0,1,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1245,E1063,ECE,5,Low,Medium,0,0.0,4,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1147,E1063,CSE,8,High,Early,0,0.0,3,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1134,E1063,EEE,3,Low,Early,1,0.5,2,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1380,E1063,MECH,7,Low,Late,0,0.5,4,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1293,E1063,CSE,3,High,Early,0,0.0,1,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1217,E1063,CIVIL,3,High,Early,0,0.2,5,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1308,E1063,CSE,1,Medium,Medium,1,0.0,2,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1184,E1063,EEE,7,Medium,Late,0,0.0,4,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1329,E1063,CIVIL,8,High,Early,0,0.0,2,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1170,E1063,EEE,3,Low,Medium,0,0.25,8,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1456,E1063,EEE,4,Medium,Medium,0,0.0,3,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1078,E1063,IT,8,High,Early,0,0.0,3,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1440,E1063,ECE,7,Low,Early,0,0.0,3,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1067,E1063,EEE,6,Medium,Medium,0,0.0,3,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1254,E1063,MECH,5,Low,Late,0,0.25,4,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1094,E1063,CIVIL,1,Medium,Late,1,0.0,4,2023-11-23,Cloud Computing,Faculty,Thursday,Morning (9-11 AM),120,Offline,2,Low,39
S1303,E1077,CSE,1,High,Early,1,0.333,3,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1446,E1077,EEE,1,High,Early,0,0.5,6,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1270,E1077,EEE,5,High,Late,0,0.4,5,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1315,E1077,CIVIL,2,Medium,Late,0,0.0,7,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1164,E1077,MECH,6,Low,Medium,0,0.0,2,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1262,E1077,IT,6,Medium,Early,1,0.2,5,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1396,E1077,CIVIL,3,High,Early,0,0.0,1,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1261,E1077,ECE,5,Low,Medium,0,0.0,3,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1257,E1077,IT,4,Low,Medium,0,0.4,5,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1475,E1077,MECH,2,Medium,Medium,0,0.333,3,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1406,E1077,EEE,5,Low,Late,0,0.333,6,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1470,E1077,CSE,5,Low,Late,0,0.0,4,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1426,E1077,CSE,8,High,Early,1,0.0,5,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1263,E1077,IT,6,Medium,Early,0,0.0,5,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1088,E1077,CIVIL,4,High,Medium,0,0.2,5,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1097,E1077,ECE,5,High,Early,1,0.6,5,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1176,E1077,ECE,8,Low,Early,0,0.0,2,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1477,E1077,IT,1,Low,Late,0,0.0,1,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1367,E1077,ECE,5,High,Medium,0,0.25,4,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1029,E1077,CIVIL,7,Medium,Medium,0,0.0,4,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1403,E1077,MECH,2,Medium,Early,0,1.0,2,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1489,E1077,ECE,3,Low,Late,0,0.0,3,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1201,E1077,ECE,7,Low,Early,0,0.0,4,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1159,E1077,IT,2,Medium,Early,1,0.0,4,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1295,E1077,IT,8,Medium,Early,0,0.571,7,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1393,E1077,CIVIL,1,Low,Early,0,0.0,1,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1020,E1077,EEE,4,Medium,Early,0,0.0,4,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1041,E1077,ECE,8,High,Early,0,0.5,4,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1026,E1077,EEE,2,Low,Early,0,0.167,6,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1004,E1077,CSE,2,Low,Early,0,1.0,2,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
S1318,E1077,MECH,7,Low,Medium,0,0.0,2,2023-12-02,Open Source,Industry,Saturday,Afternoon (2-4 PM),180,Online,1,Low,53
