student_id,event_id,registration_timing,department,semester,club_activity_level,cgpa,event_date,topic,speaker_type,day_of_week,time_slot,duration_minutes,mode,exam_proximity,promotion_level,num_registrations,attended,past_attendance_rate,past_events_count
STU_0166,EVT_077,Late,School of Music,6,Medium,6.31,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,1,0.389,18
STU_0166,EVT_090,Late,School of Music,6,Medium,6.31,2025-03-16,AI & Deep Learning,Industry,Sunday,Morning (9-11 AM),90,Online,2,Low,44,0,0.421,19
STU_0166,EVT_093,On-time,School of Music,6,Medium,6.31,2025-03-22,Branding & Identity,Faculty,Saturday,Evening (5-7 PM),120,Offline,2,Low,64,0,0.4,20
STU_0166,EVT_096,On-time,School of Music,6,Medium,6.31,2025-04-09,Web Development,Alumni,Wednesday,Afternoon (2-4 PM),120,Offline,2,High,118,1,0.381,21
STU_0167,EVT_007,Early,School of Design,5,High,9.0,2024-08-18,Digital Marketing,Alumni,Sunday,Afternoon (2-4 PM),60,Offline,1,Low,72,1,0.0,0
STU_0167,EVT_020,On-time,School of Design,5,High,9.0,2024-09-09,Machine Learning,Alumni,Monday,Afternoon (2-4 PM),120,Online,2,High,93,1,1.0,1
STU_0167,EVT_021,On-time,School of Design,5,High,9.0,2024-09-12,Music Production,Industry,Thursday,Morning (9-11 AM),90,Online,3,Low,105,1,1.0,2
STU_0167,EVT_028,Late,School of Design,5,High,9.0,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,1,1.0,3
STU_0167,EVT_035,Early,School of Design,5,High,9.0,2024-10-06,Branding & Identity,Industry,Sunday,Afternoon (2-4 PM),90,Offline,3,High,94,1,1.0,4
STU_0167,EVT_036,On-time,School of Design,5,High,9.0,2024-10-07,Machine Learning,Faculty,Monday,Afternoon (2-4 PM),90,Offline,2,Medium,40,1,1.0,5
STU_0167,EVT_049,Late,School of Design,5,High,9.0,2024-11-04,AI & Deep Learning,Alumni,Monday,Evening (5-7 PM),120,Offline,3,High,83,1,1.0,6
STU_0167,EVT_057,Early,School of Design,5,High,9.0,2024-11-23,Product Management,Industry,Saturday,Morning (9-11 AM),90,Offline,2,Medium,60,1,1.0,7
STU_0167,EVT_059,On-time,School of Design,5,High,9.0,2024-11-29,UI/UX Design,Student,Friday,Evening (5-7 PM),120,Online,2,High,99,1,1.0,8
STU_0167,EVT_063,On-time,School of Design,5,High,9.0,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,1,1.0,9
STU_0167,EVT_074,On-time,School of Design,5,High,9.0,2025-02-12,UI/UX Design,Faculty,Wednesday,Evening (5-7 PM),90,Offline,1,Low,124,1,1.0,10
STU_0167,EVT_082,Early,School of Design,5,High,9.0,2025-02-25,AI & Deep Learning,Faculty,Tuesday,Afternoon (2-4 PM),120,Online,3,High,76,1,1.0,11
STU_0167,EVT_091,Early,School of Design,5,High,9.0,2025-03-18,Cybersecurity,Faculty,Tuesday,Morning (9-11 AM),120,Offline,2,High,96,1,1.0,12
STU_0167,EVT_092,On-time,School of Design,5,High,9.0,2025-03-20,Product Management,Student,Thursday,Evening (5-7 PM),90,Online,1,High,104,1,1.0,13
STU_0167,EVT_098,On-time,School of Design,5,High,9.0,2025-04-13,Cybersecurity,Faculty,Sunday,Afternoon (2-4 PM),150,Offline,2,Medium,89,0,1.0,14
STU_0167,EVT_099,On-time,School of Design,5,High,9.0,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,0,0.933,15
STU_0168,EVT_010,On-time,School of Technology,7,High,6.99,2024-08-23,Digital Marketing,Industry,Friday,Afternoon (2-4 PM),180,Offline,3,Medium,43,1,0.0,0
STU_0168,EVT_028,Early,School of Technology,7,High,6.99,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,1,1.0,1
STU_0168,EVT_038,On-time,School of Technology,7,High,6.99,2024-10-13,Web Development,Industry,Sunday,Morning (9-11 AM),150,Online,2,High,70,1,1.0,2
STU_0168,EVT_056,On-time,School of Technology,7,High,6.99,2024-11-23,Digital Marketing,Faculty,Saturday,Evening (5-7 PM),120,Offline,1,Low,90,0,1.0,3
STU_0168,EVT_058,On-time,School of Technology,7,High,6.99,2024-11-26,Branding & Identity,Student,Tuesday,Evening (5-7 PM),150,Online,2,Low,66,0,0.75,4
STU_0168,EVT_067,Early,School of Technology,7,High,6.99,2024-12-27,Web Development,Industry,Friday,Evening (5-7 PM),120,Online,2,Low,67,1,0.6,5
STU_0168,EVT_077,Early,School of Technology,7,High,6.99,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,1,0.667,6
STU_0168,EVT_079,Late,School of Technology,7,High,6.99,2025-02-23,Product Management,Industry,Sunday,Afternoon (2-4 PM),60,Online,3,Medium,86,1,0.714,7
STU_0168,EVT_081,Late,School of Technology,7,High,6.99,2025-02-24,Music Production,Faculty,Monday,Evening (5-7 PM),90,Offline,1,High,103,1,0.75,8
STU_0168,EVT_099,On-time,School of Technology,7,High,6.99,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,0,0.778,9
STU_0169,EVT_003,Late,School of Design,8,Low,8.87,2024-08-04,Product Management,Alumni,Sunday,Afternoon (2-4 PM),180,Online,3,Low,50,0,0.0,0
STU_0169,EVT_018,On-time,School of Design,8,Low,8.87,2024-09-07,Career Guidance,Alumni,Saturday,Evening (5-7 PM),120,Offline,1,Medium,58,0,0.0,1
STU_0169,EVT_019,On-time,School of Design,8,Low,8.87,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,0,0.0,2
STU_0169,EVT_028,Early,School of Design,8,Low,8.87,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,1,0.0,3
STU_0169,EVT_033,On-time,School of Design,8,Low,8.87,2024-10-04,Product Management,Faculty,Friday,Morning (9-11 AM),60,Offline,1,Medium,67,0,0.25,4
STU_0169,EVT_038,On-time,School of Design,8,Low,8.87,2024-10-13,Web Development,Industry,Sunday,Morning (9-11 AM),150,Online,2,High,70,0,0.2,5
STU_0169,EVT_045,Late,School of Design,8,Low,8.87,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,0,0.167,6
STU_0169,EVT_058,On-time,School of Design,8,Low,8.87,2024-11-26,Branding & Identity,Student,Tuesday,Evening (5-7 PM),150,Online,2,Low,66,1,0.143,7
STU_0169,EVT_062,On-time,School of Design,8,Low,8.87,2024-12-06,Entrepreneurship,Industry,Friday,Morning (9-11 AM),90,Offline,3,Low,58,1,0.25,8
STU_0169,EVT_063,On-time,School of Design,8,Low,8.87,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,0,0.333,9
STU_0169,EVT_065,Early,School of Design,8,Low,8.87,2024-12-21,Web Development,Faculty,Saturday,Afternoon (2-4 PM),90,Online,1,Low,52,1,0.3,10
STU_0169,EVT_079,Late,School of Design,8,Low,8.87,2025-02-23,Product Management,Industry,Sunday,Afternoon (2-4 PM),60,Online,3,Medium,86,1,0.364,11
STU_0169,EVT_089,On-time,School of Design,8,Low,8.87,2025-03-12,Sound Design,Faculty,Wednesday,Morning (9-11 AM),120,Offline,1,High,63,0,0.417,12
STU_0169,EVT_090,On-time,School of Design,8,Low,8.87,2025-03-16,AI & Deep Learning,Industry,Sunday,Morning (9-11 AM),90,Online,2,Low,44,0,0.385,13
STU_0169,EVT_098,Early,School of Design,8,Low,8.87,2025-04-13,Cybersecurity,Faculty,Sunday,Afternoon (2-4 PM),150,Offline,2,Medium,89,0,0.357,14
STU_0170,EVT_012,On-time,School of Technology,2,Medium,7.28,2024-08-28,Design Thinking,Student,Wednesday,Evening (5-7 PM),60,Offline,2,Medium,83,0,0.0,0
STU_0170,EVT_013,On-time,School of Technology,2,Medium,7.28,2024-08-30,Creative Coding,Industry,Friday,Afternoon (2-4 PM),150,Offline,2,Medium,86,0,0.0,1
STU_0170,EVT_014,Late,School of Technology,2,Medium,7.28,2024-09-03,Design Thinking,Industry,Tuesday,Evening (5-7 PM),120,Online,2,High,48,1,0.0,2
STU_0170,EVT_017,Early,School of Technology,2,Medium,7.28,2024-09-05,Cloud Computing,Industry,Thursday,Morning (9-11 AM),150,Offline,2,High,117,1,0.333,3
STU_0170,EVT_020,Late,School of Technology,2,Medium,7.28,2024-09-09,Machine Learning,Alumni,Monday,Afternoon (2-4 PM),120,Online,2,High,93,0,0.5,4
STU_0170,EVT_025,Late,School of Technology,2,Medium,7.28,2024-09-20,Career Guidance,Student,Friday,Evening (5-7 PM),120,Offline,2,Low,103,0,0.4,5
STU_0170,EVT_027,Late,School of Technology,2,Medium,7.28,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,0,0.333,6
STU_0170,EVT_032,Late,School of Technology,2,Medium,7.28,2024-10-04,Entrepreneurship,Industry,Friday,Evening (5-7 PM),150,Offline,3,High,115,1,0.286,7
STU_0170,EVT_034,Early,School of Technology,2,Medium,7.28,2024-10-05,Creative Coding,Faculty,Saturday,Afternoon (2-4 PM),120,Online,1,Medium,66,0,0.375,8
STU_0170,EVT_047,On-time,School of Technology,2,Medium,7.28,2024-11-01,Machine Learning,Industry,Friday,Afternoon (2-4 PM),120,Online,3,High,86,1,0.333,9
STU_0170,EVT_059,On-time,School of Technology,2,Medium,7.28,2024-11-29,UI/UX Design,Student,Friday,Evening (5-7 PM),120,Online,2,High,99,0,0.4,10
STU_0170,EVT_060,On-time,School of Technology,2,Medium,7.28,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,0,0.364,11
STU_0170,EVT_063,On-time,School of Technology,2,Medium,7.28,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,1,0.333,12
STU_0170,EVT_072,On-time,School of Technology,2,Medium,7.28,2025-02-10,Branding & Identity,Student,Monday,Morning (9-11 AM),180,Online,2,Low,80,1,0.385,13
STU_0170,EVT_074,Early,School of Technology,2,Medium,7.28,2025-02-12,UI/UX Design,Faculty,Wednesday,Evening (5-7 PM),90,Offline,1,Low,124,0,0.429,14
STU_0170,EVT_077,Early,School of Technology,2,Medium,7.28,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,1,0.4,15
STU_0170,EVT_093,Late,School of Technology,2,Medium,7.28,2025-03-22,Branding & Identity,Faculty,Saturday,Evening (5-7 PM),120,Offline,2,Low,64,1,0.438,16
STU_0170,EVT_096,Early,School of Technology,2,Medium,7.28,2025-04-09,Web Development,Alumni,Wednesday,Afternoon (2-4 PM),120,Offline,2,High,118,1,0.471,17
STU_0170,EVT_097,Early,School of Technology,2,Medium,7.28,2025-04-11,Branding & Identity,Faculty,Friday,Evening (5-7 PM),120,Offline,3,High,57,1,0.5,18
STU_0170,EVT_098,On-time,School of Technology,2,Medium,7.28,2025-04-13,Cybersecurity,Faculty,Sunday,Afternoon (2-4 PM),150,Offline,2,Medium,89,1,0.526,19
STU_0171,EVT_026,Early,School of Technology,8,Low,7.25,2024-09-22,Career Guidance,Faculty,Sunday,Evening (5-7 PM),90,Offline,3,Medium,41,0,0.0,0
STU_0171,EVT_028,On-time,School of Technology,8,Low,7.25,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,0,0.0,1
STU_0171,EVT_030,On-time,School of Technology,8,Low,7.25,2024-09-25,Digital Marketing,Alumni,Wednesday,Morning (9-11 AM),90,Online,2,Medium,58,0,0.0,2
STU_0171,EVT_031,Late,School of Technology,8,Low,7.25,2024-09-27,Sound Design,Student,Friday,Evening (5-7 PM),120,Online,3,Medium,74,0,0.0,3
STU_0171,EVT_034,Early,School of Technology,8,Low,7.25,2024-10-05,Creative Coding,Faculty,Saturday,Afternoon (2-4 PM),120,Online,1,Medium,66,1,0.0,4
STU_0171,EVT_039,Early,School of Technology,8,Low,7.25,2024-10-15,Web Development,Faculty,Tuesday,Afternoon (2-4 PM),90,Online,3,Medium,98,1,0.2,5
STU_0171,EVT_041,Early,School of Technology,8,Low,7.25,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,0,0.333,6
STU_0171,EVT_051,On-time,School of Technology,8,Low,7.25,2024-11-08,AI & Deep Learning,Student,Friday,Afternoon (2-4 PM),90,Online,1,High,50,0,0.286,7
STU_0171,EVT_053,Late,School of Technology,8,Low,7.25,2024-11-09,Music Production,Industry,Saturday,Afternoon (2-4 PM),60,Offline,3,Low,123,0,0.25,8
STU_0171,EVT_062,Late,School of Technology,8,Low,7.25,2024-12-06,Entrepreneurship,Industry,Friday,Morning (9-11 AM),90,Offline,3,Low,58,1,0.222,9
STU_0171,EVT_067,On-time,School of Technology,8,Low,7.25,2024-12-27,Web Development,Industry,Friday,Evening (5-7 PM),120,Online,2,Low,67,0,0.3,10
STU_0171,EVT_070,Early,School of Technology,8,Low,7.25,2025-01-10,Data Science,Faculty,Friday,Morning (9-11 AM),120,Online,3,Medium,119,0,0.273,11
STU_0171,EVT_083,Early,School of Technology,8,Low,7.25,2025-02-25,Web Development,Alumni,Tuesday,Morning (9-11 AM),120,Online,3,High,70,0,0.25,12
STU_0171,EVT_085,Early,School of Technology,8,Low,7.25,2025-02-28,Branding & Identity,Student,Friday,Morning (9-11 AM),120,Offline,3,Medium,106,0,0.231,13
STU_0171,EVT_086,Early,School of Technology,8,Low,7.25,2025-03-06,Cybersecurity,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,High,59,1,0.214,14
STU_0171,EVT_089,Early,School of Technology,8,Low,7.25,2025-03-12,Sound Design,Faculty,Wednesday,Morning (9-11 AM),120,Offline,1,High,63,0,0.267,15
STU_0171,EVT_091,On-time,School of Technology,8,Low,7.25,2025-03-18,Cybersecurity,Faculty,Tuesday,Morning (9-11 AM),120,Offline,2,High,96,1,0.25,16
STU_0171,EVT_099,Late,School of Technology,8,Low,7.25,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,0,0.294,17
STU_0172,EVT_004,On-time,School of Technology,5,Medium,7.08,2024-08-13,Product Management,Alumni,Tuesday,Evening (5-7 PM),90,Offline,3,High,82,1,0.0,0
STU_0172,EVT_012,On-time,School of Technology,5,Medium,7.08,2024-08-28,Design Thinking,Student,Wednesday,Evening (5-7 PM),60,Offline,2,Medium,83,1,1.0,1
STU_0172,EVT_016,Late,School of Technology,5,Medium,7.08,2024-09-05,Sound Design,Student,Thursday,Morning (9-11 AM),120,Offline,3,Medium,51,0,1.0,2
STU_0172,EVT_018,Early,School of Technology,5,Medium,7.08,2024-09-07,Career Guidance,Alumni,Saturday,Evening (5-7 PM),120,Offline,1,Medium,58,1,0.667,3
STU_0172,EVT_041,On-time,School of Technology,5,Medium,7.08,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,1,0.75,4
STU_0172,EVT_045,On-time,School of Technology,5,Medium,7.08,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,0,0.8,5
STU_0172,EVT_053,On-time,School of Technology,5,Medium,7.08,2024-11-09,Music Production,Industry,Saturday,Afternoon (2-4 PM),60,Offline,3,Low,123,0,0.667,6
STU_0172,EVT_069,Late,School of Technology,5,Medium,7.08,2025-01-05,Music Production,Student,Sunday,Evening (5-7 PM),60,Online,2,Medium,88,0,0.571,7
STU_0172,EVT_070,On-time,School of Technology,5,Medium,7.08,2025-01-10,Data Science,Faculty,Friday,Morning (9-11 AM),120,Online,3,Medium,119,0,0.5,8
STU_0172,EVT_074,Late,School of Technology,5,Medium,7.08,2025-02-12,UI/UX Design,Faculty,Wednesday,Evening (5-7 PM),90,Offline,1,Low,124,0,0.444,9
STU_0172,EVT_088,On-time,School of Technology,5,Medium,7.08,2025-03-12,Design Thinking,Faculty,Wednesday,Afternoon (2-4 PM),90,Offline,3,Medium,99,0,0.4,10
STU_0173,EVT_008,Early,School of Music,6,High,7.2,2024-08-22,Branding & Identity,Student,Thursday,Evening (5-7 PM),60,Offline,3,Medium,122,1,0.0,0
STU_0173,EVT_012,Late,School of Music,6,High,7.2,2024-08-28,Design Thinking,Student,Wednesday,Evening (5-7 PM),60,Offline,2,Medium,83,1,1.0,1
STU_0173,EVT_022,Early,School of Music,6,High,7.2,2024-09-12,Data Science,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,Medium,77,1,1.0,2
STU_0173,EVT_023,Early,School of Music,6,High,7.2,2024-09-14,Digital Marketing,Alumni,Saturday,Morning (9-11 AM),90,Offline,2,Low,69,1,1.0,3
STU_0173,EVT_025,Late,School of Music,6,High,7.2,2024-09-20,Career Guidance,Student,Friday,Evening (5-7 PM),120,Offline,2,Low,103,1,1.0,4
STU_0173,EVT_035,Late,School of Music,6,High,7.2,2024-10-06,Branding & Identity,Industry,Sunday,Afternoon (2-4 PM),90,Offline,3,High,94,1,1.0,5
STU_0173,EVT_042,Early,School of Music,6,High,7.2,2024-10-24,Creative Coding,Student,Thursday,Evening (5-7 PM),120,Online,3,Low,107,1,1.0,6
STU_0173,EVT_043,On-time,School of Music,6,High,7.2,2024-10-26,Sound Design,Student,Saturday,Evening (5-7 PM),120,Online,2,Low,83,0,1.0,7
STU_0173,EVT_046,Late,School of Music,6,High,7.2,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,1,0.875,8
STU_0173,EVT_048,On-time,School of Music,6,High,7.2,2024-11-02,Design Thinking,Student,Saturday,Evening (5-7 PM),120,Offline,1,Medium,63,0,0.889,9
STU_0173,EVT_049,Late,School of Music,6,High,7.2,2024-11-04,AI & Deep Learning,Alumni,Monday,Evening (5-7 PM),120,Offline,3,High,83,1,0.8,10
STU_0173,EVT_057,Early,School of Music,6,High,7.2,2024-11-23,Product Management,Industry,Saturday,Morning (9-11 AM),90,Offline,2,Medium,60,1,0.818,11
STU_0173,EVT_069,On-time,School of Music,6,High,7.2,2025-01-05,Music Production,Student,Sunday,Evening (5-7 PM),60,Online,2,Medium,88,0,0.833,12
STU_0173,EVT_076,Late,School of Music,6,High,7.2,2025-02-15,Creative Coding,Faculty,Saturday,Evening (5-7 PM),90,Offline,2,High,78,1,0.769,13
STU_0173,EVT_087,Late,School of Music,6,High,7.2,2025-03-08,Design Thinking,Faculty,Saturday,Morning (9-11 AM),180,Online,3,High,65,1,0.786,14
STU_0173,EVT_088,Early,School of Music,6,High,7.2,2025-03-12,Design Thinking,Faculty,Wednesday,Afternoon (2-4 PM),90,Offline,3,Medium,99,0,0.8,15
STU_0174,EVT_005,On-time,School of Business,1,Medium,9.43,2024-08-16,Data Science,Faculty,Friday,Morning (9-11 AM),90,Offline,2,Medium,60,1,0.0,0
STU_0174,EVT_010,On-time,School of Business,1,Medium,9.43,2024-08-23,Digital Marketing,Industry,Friday,Afternoon (2-4 PM),180,Offline,3,Medium,43,1,1.0,1
STU_0174,EVT_025,On-time,School of Business,1,Medium,9.43,2024-09-20,Career Guidance,Student,Friday,Evening (5-7 PM),120,Offline,2,Low,103,0,1.0,2
STU_0174,EVT_035,Late,School of Business,1,Medium,9.43,2024-10-06,Branding & Identity,Industry,Sunday,Afternoon (2-4 PM),90,Offline,3,High,94,1,0.667,3
STU_0174,EVT_041,Early,School of Business,1,Medium,9.43,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,1,0.75,4
STU_0174,EVT_050,Late,School of Business,1,Medium,9.43,2024-11-06,Cloud Computing,Industry,Wednesday,Morning (9-11 AM),60,Offline,2,High,66,1,0.8,5
STU_0174,EVT_051,On-time,School of Business,1,Medium,9.43,2024-11-08,AI & Deep Learning,Student,Friday,Afternoon (2-4 PM),90,Online,1,High,50,1,0.833,6
STU_0174,EVT_055,Early,School of Business,1,Medium,9.43,2024-11-18,Creative Coding,Faculty,Monday,Afternoon (2-4 PM),90,Online,2,Medium,82,1,0.857,7
STU_0174,EVT_058,Early,School of Business,1,Medium,9.43,2024-11-26,Branding & Identity,Student,Tuesday,Evening (5-7 PM),150,Online,2,Low,66,0,0.875,8
STU_0174,EVT_059,Early,School of Business,1,Medium,9.43,2024-11-29,UI/UX Design,Student,Friday,Evening (5-7 PM),120,Online,2,High,99,1,0.778,9
STU_0174,EVT_060,Late,School of Business,1,Medium,9.43,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,0,0.8,10
STU_0174,EVT_061,Early,School of Business,1,Medium,9.43,2024-12-05,Branding & Identity,Industry,Thursday,Morning (9-11 AM),90,Offline,1,Low,45,0,0.727,11
STU_0174,EVT_065,Early,School of Business,1,Medium,9.43,2024-12-21,Web Development,Faculty,Saturday,Afternoon (2-4 PM),90,Online,1,Low,52,0,0.667,12
STU_0174,EVT_066,Late,School of Business,1,Medium,9.43,2024-12-23,AI & Deep Learning,Faculty,Monday,Evening (5-7 PM),120,Offline,1,Medium,119,0,0.615,13
STU_0174,EVT_075,On-time,School of Business,1,Medium,9.43,2025-02-12,Data Science,Student,Wednesday,Afternoon (2-4 PM),180,Offline,2,High,94,0,0.571,14
STU_0174,EVT_081,On-time,School of Business,1,Medium,9.43,2025-02-24,Music Production,Faculty,Monday,Evening (5-7 PM),90,Offline,1,High,103,1,0.533,15
STU_0174,EVT_088,On-time,School of Business,1,Medium,9.43,2025-03-12,Design Thinking,Faculty,Wednesday,Afternoon (2-4 PM),90,Offline,3,Medium,99,1,0.562,16
STU_0174,EVT_095,On-time,School of Business,1,Medium,9.43,2025-04-05,UI/UX Design,Student,Saturday,Morning (9-11 AM),150,Online,1,Low,62,0,0.588,17
STU_0174,EVT_096,On-time,School of Business,1,Medium,9.43,2025-04-09,Web Development,Alumni,Wednesday,Afternoon (2-4 PM),120,Offline,2,High,118,1,0.556,18
STU_0174,EVT_099,Late,School of Business,1,Medium,9.43,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,0,0.579,19
STU_0175,EVT_001,Early,School of Business,5,Medium,4.18,2024-07-19,Cloud Computing,Alumni,Friday,Afternoon (2-4 PM),180,Online,1,Medium,63,0,0.0,0
STU_0175,EVT_005,Early,School of Business,5,Medium,4.18,2024-08-16,Data Science,Faculty,Friday,Morning (9-11 AM),90,Offline,2,Medium,60,1,0.0,1
STU_0175,EVT_006,On-time,School of Business,5,Medium,4.18,2024-08-17,Creative Coding,Faculty,Saturday,Morning (9-11 AM),90,Offline,3,Medium,58,1,0.5,2
STU_0175,EVT_021,Early,School of Business,5,Medium,4.18,2024-09-12,Music Production,Industry,Thursday,Morning (9-11 AM),90,Online,3,Low,105,1,0.667,3
STU_0175,EVT_027,On-time,School of Business,5,Medium,4.18,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,1,0.75,4
STU_0175,EVT_033,On-time,School of Business,5,Medium,4.18,2024-10-04,Product Management,Faculty,Friday,Morning (9-11 AM),60,Offline,1,Medium,67,1,0.8,5
STU_0175,EVT_035,Early,School of Business,5,Medium,4.18,2024-10-06,Branding & Identity,Industry,Sunday,Afternoon (2-4 PM),90,Offline,3,High,94,1,0.833,6
STU_0175,EVT_036,On-time,School of Business,5,Medium,4.18,2024-10-07,Machine Learning,Faculty,Monday,Afternoon (2-4 PM),90,Offline,2,Medium,40,0,0.857,7
STU_0175,EVT_041,On-time,School of Business,5,Medium,4.18,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,0,0.75,8
STU_0175,EVT_063,On-time,School of Business,5,Medium,4.18,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,0,0.667,9
STU_0175,EVT_066,On-time,School of Business,5,Medium,4.18,2024-12-23,AI & Deep Learning,Faculty,Monday,Evening (5-7 PM),120,Offline,1,Medium,119,0,0.6,10
STU_0175,EVT_082,Late,School of Business,5,Medium,4.18,2025-02-25,AI & Deep Learning,Faculty,Tuesday,Afternoon (2-4 PM),120,Online,3,High,76,0,0.545,11
STU_0175,EVT_087,Late,School of Business,5,Medium,4.18,2025-03-08,Design Thinking,Faculty,Saturday,Morning (9-11 AM),180,Online,3,High,65,0,0.5,12
STU_0175,EVT_096,On-time,School of Business,5,Medium,4.18,2025-04-09,Web Development,Alumni,Wednesday,Afternoon (2-4 PM),120,Offline,2,High,118,0,0.462,13
